Datetime,Temperature,Humidity,Precipitation,WindSpeed,WindDirection,Pressure,CloudCover
2025-07-03 05:00:00,31.2,65,0.0,10.5,308,1008.2,100
2025-07-03 06:00:00,31.5,64,0.0,9.7,309,1007.7,100
2025-07-03 07:00:00,31.7,64,0.1,9.5,295,1007.0,100
2025-07-03 08:00:00,26.8,82,6.4,18.2,265,1007.4,100
2025-07-03 09:00:00,26.5,87,1.7,10.1,269,1007.6,100
2025-07-03 10:00:00,26.5,86,0.2,7.9,270,1007.7,100
2025-07-03 11:00:00,26.0,89,1.4,6.1,272,1008.4,100
2025-07-03 12:00:00,25.5,94,0.4,3.4,344,1009.1,100
2025-07-03 13:00:00,25.2,94,0.0,4.9,294,1009.6,100
2025-07-03 14:00:00,25.2,93,0.0,2.2,294,1010.0,100
2025-07-03 15:00:00,25.0,94,0.0,3.4,302,1010.1,100
2025-07-03 16:00:00,24.7,95,0.0,4.3,298,1010.0,100
2025-07-03 17:00:00,24.4,96,0.0,4.4,300,1009.6,100
2025-07-03 18:00:00,24.3,95,0.0,4.9,324,1009.0,100
2025-07-03 19:00:00,24.1,96,0.0,4.1,283,1008.3,100
2025-07-03 20:00:00,24.0,96,0.0,3.0,256,1007.9,100
2025-07-03 21:00:00,23.9,96,0.0,3.2,243,1008.0,100
2025-07-03 22:00:00,23.8,96,0.0,2.0,243,1008.1,100
2025-07-03 23:00:00,23.9,96,0.0,3.3,234,1008.5,55
2025-07-04 00:00:00,25.3,93,0.0,2.4,228,1009.3,34
2025-07-04 01:00:00,27.2,86,0.0,2.9,277,1009.4,95
2025-07-04 02:00:00,28.9,75,0.1,6.3,277,1009.6,99
2025-07-04 03:00:00,30.1,69,0.0,8.4,280,1009.3,100
2025-07-04 04:00:00,30.7,65,0.1,13.3,286,1009.0,20
2025-07-04 05:00:00,31.6,64,0.0,11.1,290,1008.1,79
2025-07-04 06:00:00,31.8,63,0.0,11.7,297,1007.0,20
2025-07-04 07:00:00,31.7,65,0.2,9.9,280,1005.7,52
2025-07-04 08:00:00,31.9,64,0.1,14.3,255,1005.4,49
2025-07-04 09:00:00,28.4,80,5.0,10.8,255,1005.8,94
2025-07-04 10:00:00,28.6,81,0.0,7.1,254,1005.9,79
2025-07-04 11:00:00,28.3,81,0.1,8.7,256,1006.7,89
2025-07-04 12:00:00,27.4,84,0.0,7.7,269,1007.2,93
2025-07-04 13:00:00,26.8,89,0.0,6.0,263,1008.1,88
2025-07-04 14:00:00,26.5,91,0.0,5.2,241,1008.9,95
2025-07-04 15:00:00,26.1,93,0.0,4.2,239,1009.0,94
2025-07-04 16:00:00,25.8,93,0.0,5.9,223,1008.8,99
2025-07-04 17:00:00,25.5,94,0.0,4.0,198,1008.5,99
2025-07-04 18:00:00,25.1,95,0.0,2.9,210,1007.8,100
2025-07-04 19:00:00,25.0,95,0.0,2.7,217,1007.4,100
2025-07-04 20:00:00,24.8,96,0.0,5.0,229,1007.3,100
2025-07-04 21:00:00,24.7,96,0.0,5.6,237,1007.2,100
2025-07-04 22:00:00,24.6,96,0.0,4.4,261,1007.3,100
2025-07-04 23:00:00,24.7,96,0.0,4.1,247,1007.7,100
2025-07-05 00:00:00,26.1,91,0.0,7.1,232,1008.1,100
2025-07-05 01:00:00,27.6,88,0.0,7.2,231,1008.3,100
2025-07-05 02:00:00,29.0,81,0.0,9.4,252,1008.6,100
2025-07-05 03:00:00,30.2,76,0.0,10.3,258,1007.9,100
2025-07-05 04:00:00,31.0,70,0.1,9.8,263,1007.6,100
2025-07-05 05:00:00,31.8,66,0.0,9.2,270,1006.6,94
2025-07-05 06:00:00,32.5,63,0.0,10.6,281,1005.7,98
2025-07-05 07:00:00,32.5,61,0.1,12.2,268,1004.9,100
2025-07-05 08:00:00,28.3,82,3.6,13.8,234,1005.1,93
2025-07-05 09:00:00,28.4,84,1.4,5.8,210,1005.4,84
2025-07-05 10:00:00,26.3,89,2.5,9.7,227,1006.0,99
2025-07-05 11:00:00,26.5,88,0.1,3.3,158,1005.9,100
2025-07-05 12:00:00,26.5,91,0.0,5.4,186,1006.6,100
2025-07-05 13:00:00,27.5,85,0.0,7.6,218,1007.0,98
2025-07-05 14:00:00,27.0,86,0.0,8.1,225,1008.0,93
2025-07-05 15:00:00,26.9,87,0.0,8.9,223,1008.6,100
2025-07-05 16:00:00,26.7,87,0.0,8.9,220,1008.7,100
2025-07-05 17:00:00,26.4,89,0.0,9.4,218,1008.0,100
2025-07-05 18:00:00,26.1,90,0.0,8.6,216,1007.4,100
2025-07-05 19:00:00,26.0,91,0.0,7.4,212,1007.1,100
2025-07-05 20:00:00,25.8,92,0.0,6.2,213,1007.1,100
2025-07-05 21:00:00,25.5,94,0.0,6.4,202,1007.3,100
2025-07-05 22:00:00,25.4,94,0.0,6.8,198,1007.3,100
2025-07-05 23:00:00,25.4,95,0.0,5.2,180,1007.9,100
2025-07-06 00:00:00,26.4,90,0.0,8.8,219,1008.4,100
2025-07-06 01:00:00,28.1,84,0.0,11.2,218,1008.5,100
2025-07-06 02:00:00,29.3,80,0.0,12.9,230,1008.9,100
2025-07-06 03:00:00,30.3,75,0.1,13.1,243,1008.5,100
2025-07-06 04:00:00,31.2,69,0.1,13.1,247,1008.3,100
2025-07-06 05:00:00,30.3,69,1.7,14.5,264,1007.8,100
2025-07-06 06:00:00,29.6,75,0.6,8.5,212,1006.9,100
2025-07-06 07:00:00,29.5,75,0.1,12.2,213,1006.1,100
2025-07-06 08:00:00,30.0,72,0.0,12.5,219,1005.4,100
2025-07-06 09:00:00,29.3,77,0.4,10.5,233,1005.8,100
2025-07-06 10:00:00,27.3,86,6.3,6.3,265,1006.2,100
2025-07-06 11:00:00,27.1,90,0.0,5.6,228,1006.7,100
2025-07-06 12:00:00,26.3,90,0.3,6.1,238,1007.8,100
2025-07-06 13:00:00,26.4,89,0.1,5.7,229,1008.5,100
2025-07-06 14:00:00,26.2,92,0.0,8.4,223,1008.8,100
2025-07-06 15:00:00,26.0,94,0.0,6.6,215,1009.5,99
2025-07-06 16:00:00,25.8,94,0.0,7.6,227,1009.8,100
2025-07-06 17:00:00,25.5,95,0.0,8.2,218,1009.6,100
2025-07-06 18:00:00,25.4,95,0.0,8.5,209,1008.6,100
2025-07-06 19:00:00,25.2,96,0.0,7.8,214,1008.0,100
2025-07-06 20:00:00,25.1,96,0.0,6.9,211,1008.3,100
2025-07-06 21:00:00,25.0,96,0.0,5.3,190,1008.6,100
2025-07-06 22:00:00,24.8,97,0.0,4.4,218,1008.3,99
2025-07-06 23:00:00,24.8,96,0.0,5.1,222,1008.4,97
2025-07-07 00:00:00,26.2,90,0.0,10.9,232,1008.9,41
2025-07-07 01:00:00,28.0,85,0.0,10.4,240,1009.3,37
2025-07-07 02:00:00,29.5,80,0.0,9.3,242,1009.4,92
2025-07-07 03:00:00,30.4,76,0.2,9.6,236,1009.5,100
2025-07-07 04:00:00,30.9,71,0.2,10.1,243,1008.5,99
2025-07-07 05:00:00,31.4,68,0.1,9.0,244,1007.5,100
2025-07-07 06:00:00,29.3,74,4.1,15.5,271,1007.8,100
2025-07-07 07:00:00,26.7,90,5.6,5.6,237,1007.4,100
2025-07-07 08:00:00,27.0,88,0.3,12.8,204,1007.2,100
2025-07-07 09:00:00,25.8,90,8.3,13.5,227,1007.6,100
2025-07-07 10:00:00,25.8,93,1.1,15.0,225,1007.9,100
2025-07-07 11:00:00,25.6,92,0.2,10.9,231,1008.4,100
2025-07-07 12:00:00,25.3,93,0.0,7.6,223,1009.2,100
2025-07-07 13:00:00,25.2,96,0.3,6.4,188,1009.5,100
2025-07-07 14:00:00,25.1,96,0.1,10.0,194,1010.4,100
2025-07-07 15:00:00,24.8,97,0.0,6.7,199,1010.4,100
2025-07-07 16:00:00,24.7,97,0.0,7.5,197,1010.5,100
2025-07-07 17:00:00,24.6,97,0.0,7.6,195,1010.2,86
2025-07-07 18:00:00,24.7,97,0.0,8.4,195,1009.5,92
2025-07-07 19:00:00,24.6,97,0.0,7.5,197,1009.2,59
2025-07-07 20:00:00,24.6,97,0.0,6.6,201,1008.8,95
2025-07-07 21:00:00,24.6,97,0.0,9.8,212,1009.1,82
2025-07-07 22:00:00,24.5,97,0.0,7.3,211,1009.6,96
2025-07-07 23:00:00,24.5,97,0.0,7.1,204,1010.0,95
2025-07-08 00:00:00,25.6,92,0.0,14.0,226,1010.8,99
2025-07-08 01:00:00,26.9,87,0.2,11.2,225,1011.2,99
2025-07-08 02:00:00,27.8,82,0.2,12.6,234,1011.4,100
2025-07-08 03:00:00,28.6,79,0.2,12.7,237,1011.2,98
2025-07-08 04:00:00,29.6,76,0.2,11.1,248,1010.6,100
2025-07-08 05:00:00,30.2,73,0.2,11.0,246,1009.3,100
2025-07-08 06:00:00,30.7,71,0.3,11.6,246,1008.0,100
2025-07-08 07:00:00,30.9,70,0.1,11.2,249,1006.7,100
2025-07-08 08:00:00,30.8,70,0.1,10.8,252,1005.7,100
2025-07-08 09:00:00,27.7,82,6.6,17.5,200,1006.1,100
2025-07-08 10:00:00,26.4,86,2.8,4.2,211,1005.8,100
2025-07-08 11:00:00,26.2,90,0.5,6.3,162,1006.7,100
2025-07-08 12:00:00,26.0,91,0.1,8.4,161,1006.9,100
2025-07-08 13:00:00,27.6,88,0.0,5.4,217,1007.8,97
2025-07-08 14:00:00,27.0,88,0.0,6.2,237,1008.4,96
2025-07-08 15:00:00,26.4,88,0.0,8.9,241,1009.1,100
2025-07-08 16:00:00,26.0,88,0.0,11.6,233,1009.4,100
2025-07-08 17:00:00,25.9,88,0.0,11.2,232,1009.0,100
2025-07-08 18:00:00,25.6,90,0.0,10.8,238,1009.0,100
2025-07-08 19:00:00,25.4,91,0.0,10.4,234,1008.7,100
2025-07-08 20:00:00,25.1,93,0.0,9.0,232,1007.9,91
2025-07-08 21:00:00,24.8,94,0.0,7.5,246,1007.5,65
2025-07-08 22:00:00,24.6,94,0.0,6.4,252,1007.9,92
2025-07-08 23:00:00,24.5,95,0.0,7.0,244,1008.7,98
2025-07-09 00:00:00,25.9,90,0.0,8.4,254,1009.3,25
2025-07-09 01:00:00,27.9,84,0.0,8.4,239,1009.6,100
2025-07-09 02:00:00,29.4,78,0.0,11.4,243,1009.7,26
2025-07-09 03:00:00,26.5,83,9.0,16.6,250,1010.3,98
2025-07-09 04:00:00,27.7,81,0.4,12.9,251,1010.0,97
2025-07-09 05:00:00,29.2,78,0.2,11.1,256,1009.1,72
2025-07-09 06:00:00,28.9,77,0.1,14.7,252,1007.8,100
2025-07-09 07:00:00,29.0,77,0.1,12.2,250,1006.4,77
2025-07-09 08:00:00,30.2,72,0.1,14.7,259,1006.0,78
2025-07-09 09:00:00,30.0,72,0.1,13.2,256,1005.5,82
2025-07-09 10:00:00,26.2,87,7.1,6.1,208,1005.7,96
2025-07-09 11:00:00,25.9,91,0.0,4.8,167,1005.8,80
2025-07-09 12:00:00,25.7,92,0.0,5.3,188,1006.3,75
2025-07-09 13:00:00,27.1,86,0.0,5.8,263,1007.4,67
2025-07-09 14:00:00,26.8,87,0.0,7.1,255,1007.9,1
2025-07-09 15:00:00,26.4,86,0.0,7.2,243,1008.4,69
2025-07-09 16:00:00,25.9,86,0.0,6.8,243,1008.5,16
2025-07-09 17:00:00,25.4,89,0.0,6.8,258,1007.8,4
2025-07-09 18:00:00,25.1,90,0.0,6.7,265,1007.2,15
2025-07-09 19:00:00,24.9,91,0.0,5.9,250,1006.5,0
2025-07-09 20:00:00,24.6,93,0.0,4.9,242,1006.0,45
2025-07-09 21:00:00,24.4,94,0.0,5.4,233,1006.0,41
2025-07-09 22:00:00,24.2,95,0.0,6.6,227,1006.3,30
2025-07-09 23:00:00,24.2,96,0.0,6.6,227,1006.6,0
2025-07-10 00:00:00,25.6,93,0.0,5.8,219,1006.9,0
2025-07-10 01:00:00,27.8,87,0.0,7.1,229,1007.1,1
2025-07-10 02:00:00,29.5,81,0.1,11.0,238,1007.2,6
2025-07-10 03:00:00,30.8,77,0.2,11.0,246,1006.7,10
2025-07-10 04:00:00,31.9,70,0.3,14.1,267,1006.2,61
2025-07-10 05:00:00,32.0,68,0.4,16.4,274,1005.3,70
2025-07-10 06:00:00,31.9,69,0.3,15.0,263,1004.3,97
2025-07-10 07:00:00,30.1,71,1.9,16.9,237,1004.1,96
2025-07-10 08:00:00,28.3,84,1.7,7.4,238,1003.9,99
2025-07-10 09:00:00,29.0,80,0.1,9.8,230,1002.9,93
2025-07-10 10:00:00,28.5,80,0.0,13.9,222,1003.2,88
2025-07-10 11:00:00,28.0,83,0.0,8.4,254,1004.0,85
2025-07-10 12:00:00,25.7,93,3.7,8.1,294,1004.7,100
2025-07-10 13:00:00,25.2,98,0.0,1.0,149,1004.6,51
2025-07-10 14:00:00,25.7,93,0.0,6.4,207,1005.4,11
2025-07-10 15:00:00,26.5,87,0.0,9.9,207,1005.8,5
2025-07-10 16:00:00,26.4,86,0.0,11.1,216,1006.0,18
2025-07-10 17:00:00,26.2,88,0.0,10.9,218,1005.7,98
2025-07-10 18:00:00,26.0,89,0.0,10.8,217,1005.4,98
2025-07-10 19:00:00,25.8,90,0.0,10.3,223,1004.6,76
2025-07-10 20:00:00,25.5,91,0.0,8.3,222,1004.4,80
2025-07-10 21:00:00,25.3,92,0.0,9.8,227,1004.4,95
2025-07-10 22:00:00,25.2,93,0.0,8.7,223,1004.6,97
2025-07-10 23:00:00,25.2,93,0.0,8.1,215,1004.7,74
2025-07-11 00:00:00,26.8,87,0.0,11.8,239,1005.4,28
2025-07-11 01:00:00,28.9,79,0.0,15.1,242,1005.3,92
2025-07-11 02:00:00,30.1,74,0.0,16.5,240,1005.7,99
2025-07-11 03:00:00,30.9,71,0.1,16.8,247,1005.6,99
2025-07-11 04:00:00,29.9,75,3.2,12.4,251,1005.4,100
2025-07-11 05:00:00,30.9,70,0.0,11.3,256,1004.4,99
2025-07-11 06:00:00,31.9,66,0.1,15.5,261,1003.3,99
2025-07-11 07:00:00,29.0,79,1.1,10.3,247,1003.5,100
2025-07-11 08:00:00,29.5,74,0.9,11.8,251,1003.1,95
2025-07-11 09:00:00,29.1,77,0.2,10.5,221,1003.1,95
2025-07-11 10:00:00,27.3,82,1.1,10.7,250,1003.7,98
2025-07-11 11:00:00,26.6,88,0.4,3.8,239,1004.4,98
2025-07-11 12:00:00,26.1,92,0.0,3.2,183,1004.8,47
2025-07-11 13:00:00,27.1,87,0.0,5.4,186,1005.5,74
2025-07-11 14:00:00,27.2,88,0.0,9.5,207,1006.3,85
2025-07-11 15:00:00,26.7,89,0.0,8.5,218,1006.8,85
2025-07-11 16:00:00,26.3,91,0.0,6.7,200,1007.2,77
2025-07-11 17:00:00,25.9,93,0.0,7.2,199,1006.8,94
2025-07-11 18:00:00,25.9,93,0.0,9.7,220,1006.4,2
2025-07-11 19:00:00,25.6,94,0.0,8.3,221,1006.0,4
2025-07-11 20:00:00,25.4,95,0.0,6.1,214,1005.6,2
2025-07-11 21:00:00,25.3,95,0.0,6.7,224,1005.8,12
2025-07-11 22:00:00,25.2,96,0.0,6.6,221,1005.9,44
2025-07-11 23:00:00,25.1,96,0.0,6.2,202,1006.1,15
2025-07-12 00:00:00,26.5,90,0.0,10.6,226,1006.7,39
2025-07-12 01:00:00,28.5,84,0.1,12.3,231,1007.0,22
2025-07-12 02:00:00,29.7,78,0.1,10.8,233,1007.3,38
2025-07-12 03:00:00,30.8,75,0.0,10.1,231,1007.0,17
2025-07-12 04:00:00,31.5,71,0.2,10.4,231,1006.8,44
2025-07-12 05:00:00,32.4,65,0.2,9.1,245,1006.1,83
2025-07-12 06:00:00,27.5,86,7.3,11.3,237,1006.5,83
2025-07-12 07:00:00,29.5,80,0.3,6.2,263,1005.3,70
2025-07-12 08:00:00,29.3,80,1.2,10.0,216,1005.1,100
2025-07-12 09:00:00,27.0,86,8.4,0.3,45,1005.2,100
2025-07-12 10:00:00,25.5,90,7.0,6.8,191,1006.2,100
2025-07-12 11:00:00,25.4,93,0.7,4.2,216,1006.2,75
2025-07-12 12:00:00,24.9,96,0.0,1.6,153,1006.8,74
2025-07-12 13:00:00,26.9,93,0.0,3.2,128,1006.9,72
2025-07-12 14:00:00,26.7,94,0.0,5.2,155,1007.7,100
2025-07-12 15:00:00,26.5,93,0.0,6.7,183,1008.1,97
2025-07-12 16:00:00,26.2,93,0.1,5.8,194,1008.3,94
2025-07-12 17:00:00,26.2,93,0.0,7.7,210,1007.8,95
2025-07-12 18:00:00,26.0,93,0.0,8.2,218,1007.6,16
2025-07-12 19:00:00,25.8,93,0.0,7.0,215,1007.4,1
2025-07-12 20:00:00,25.5,93,0.0,5.8,216,1006.9,78
2025-07-12 21:00:00,25.3,94,0.0,5.5,212,1006.9,88
2025-07-12 22:00:00,25.1,94,0.0,5.4,210,1007.3,72
2025-07-12 23:00:00,25.1,94,0.0,5.4,217,1007.8,10
2025-07-13 00:00:00,26.3,91,0.0,4.1,214,1008.4,47
2025-07-13 01:00:00,28.4,83,0.0,6.9,223,1008.5,23
2025-07-13 02:00:00,29.7,79,0.1,8.8,227,1008.4,45
2025-07-13 03:00:00,30.9,72,0.1,8.5,238,1008.3,28
2025-07-13 04:00:00,31.6,67,0.3,10.3,263,1008.0,100
2025-07-13 05:00:00,31.4,66,0.1,9.8,276,1007.3,75
2025-07-13 06:00:00,27.9,82,3.2,14.8,248,1007.3,94
2025-07-13 07:00:00,29.0,79,0.3,7.5,228,1006.4,94
2025-07-13 08:00:00,27.8,83,3.5,12.3,226,1006.7,90
2025-07-13 09:00:00,28.0,83,0.1,10.2,236,1006.0,87
2025-07-13 10:00:00,28.0,81,0.0,14.0,232,1006.2,100
2025-07-13 11:00:00,27.5,85,0.0,5.9,227,1006.3,100
2025-07-13 12:00:00,26.7,89,0.0,3.8,262,1006.8,98
2025-07-13 13:00:00,26.2,90,0.0,4.2,288,1007.8,100
2025-07-13 14:00:00,26.0,91,0.0,4.2,250,1008.1,100
2025-07-13 15:00:00,25.9,94,0.0,2.3,231,1008.5,100
2025-07-13 16:00:00,25.9,93,0.1,5.2,224,1008.8,74
2025-07-13 17:00:00,25.8,94,0.1,5.0,232,1008.6,98
2025-07-13 18:00:00,25.7,95,0.0,4.2,220,1008.3,84
2025-07-13 19:00:00,25.4,96,0.0,3.7,215,1008.0,7
2025-07-13 20:00:00,25.2,96,0.0,3.9,208,1007.7,66
2025-07-13 21:00:00,24.9,97,0.0,1.9,229,1007.8,100
2025-07-13 22:00:00,24.7,98,0.0,2.5,225,1007.8,75
2025-07-13 23:00:00,24.8,98,0.0,3.2,236,1007.8,3
2025-07-14 00:00:00,26.0,95,0.0,2.4,228,1007.9,5
2025-07-14 01:00:00,28.2,85,0.1,6.7,224,1008.7,89
2025-07-14 02:00:00,29.5,81,0.2,8.3,226,1008.8,89
2025-07-14 03:00:00,30.5,76,0.2,7.1,234,1008.7,91
2025-07-14 04:00:00,31.5,72,0.3,6.8,253,1008.2,81
2025-07-14 05:00:00,27.2,83,11.9,16.1,220,1008.3,100
2025-07-14 06:00:00,27.7,84,2.0,13.7,215,1007.3,92
2025-07-14 07:00:00,28.5,80,0.4,9.4,230,1006.7,96
2025-07-14 08:00:00,29.2,80,0.7,8.5,224,1005.5,100
2025-07-14 09:00:00,28.2,81,0.7,13.1,226,1005.4,100
2025-07-14 10:00:00,27.9,84,0.0,9.2,247,1005.5,100
2025-07-14 11:00:00,27.4,87,0.0,7.3,226,1005.6,98
2025-07-14 12:00:00,26.9,90,0.0,4.3,204,1005.7,82
2025-07-14 13:00:00,26.0,92,0.0,6.4,220,1006.9,60
2025-07-14 14:00:00,26.0,93,0.0,5.1,207,1007.7,41
2025-07-14 15:00:00,26.0,94,0.0,5.9,182,1008.0,62
2025-07-14 16:00:00,25.9,95,0.0,5.6,202,1008.4,90
2025-07-14 17:00:00,25.7,95,0.0,6.7,204,1008.4,80
2025-07-14 18:00:00,25.5,96,0.0,6.2,249,1008.1,96
2025-07-14 19:00:00,25.2,97,0.0,3.0,237,1007.7,100
2025-07-14 20:00:00,25.0,97,0.0,3.1,257,1007.1,99
2025-07-14 21:00:00,24.7,98,0.0,1.7,229,1006.6,100
2025-07-14 22:00:00,24.6,98,0.0,2.9,187,1006.9,65
2025-07-14 23:00:00,24.7,98,0.0,2.3,219,1007.3,58
2025-07-15 00:00:00,26.0,93,0.0,7.2,235,1007.7,71
2025-07-15 01:00:00,28.1,86,0.0,7.5,228,1007.8,86
2025-07-15 02:00:00,29.3,82,0.1,6.8,220,1008.0,93
2025-07-15 03:00:00,30.5,75,0.2,8.1,227,1007.9,79
2025-07-15 04:00:00,31.4,70,0.3,10.4,225,1007.2,100
2025-07-15 05:00:00,28.2,83,6.4,7.9,204,1007.3,94
2025-07-15 06:00:00,30.3,78,0.3,11.2,218,1006.5,97
2025-07-15 07:00:00,29.5,74,3.3,16.3,238,1006.0,87
2025-07-15 08:00:00,27.4,82,1.5,16.4,230,1005.8,99
2025-07-15 09:00:00,28.4,82,0.6,10.2,212,1005.4,96
2025-07-15 10:00:00,27.1,86,3.1,10.0,210,1005.7,100
2025-07-15 11:00:00,26.9,88,0.0,11.6,221,1006.5,97
2025-07-15 12:00:00,26.3,90,0.0,5.2,209,1006.5,97
2025-07-15 13:00:00,25.8,95,0.2,7.2,202,1007.6,97
2025-07-15 14:00:00,25.8,95,0.1,8.0,174,1008.1,86
2025-07-15 15:00:00,25.6,95,0.1,6.8,180,1008.6,90
2025-07-15 16:00:00,25.3,96,0.0,8.3,182,1008.8,100
2025-07-15 17:00:00,25.1,96,0.0,6.0,185,1008.4,100
2025-07-15 18:00:00,24.9,97,0.0,4.7,180,1008.0,97
2025-07-15 19:00:00,24.9,97,0.0,5.2,194,1007.5,98
2025-07-15 20:00:00,24.8,97,0.0,5.2,202,1007.0,98
2025-07-15 21:00:00,24.5,97,0.0,3.0,194,1006.9,97
2025-07-15 22:00:00,24.4,98,0.0,2.6,155,1007.1,77
2025-07-15 23:00:00,24.6,98,0.0,2.2,194,1007.4,73
2025-07-16 00:00:00,26.1,93,0.0,7.3,228,1008.1,88
2025-07-16 01:00:00,28.2,86,0.0,7.0,209,1009.0,91
2025-07-16 02:00:00,29.4,80,0.0,8.6,219,1009.5,52
2025-07-16 03:00:00,30.4,74,0.0,11.5,226,1009.3,86
2025-07-16 04:00:00,27.2,81,2.6,15.9,218,1009.5,99
2025-07-16 05:00:00,28.2,80,0.3,9.1,194,1008.2,99
2025-07-16 06:00:00,29.9,73,0.2,8.9,204,1007.4,99
2025-07-16 07:00:00,30.6,71,0.1,8.5,212,1006.4,100
2025-07-16 08:00:00,30.5,70,0.1,12.9,213,1005.8,100
2025-07-16 09:00:00,25.7,91,9.7,10.4,226,1006.6,100
2025-07-16 10:00:00,25.8,93,1.0,5.4,236,1006.8,100
2025-07-16 11:00:00,26.0,92,0.0,2.6,164,1006.8,100
2025-07-16 12:00:00,25.8,95,0.2,3.5,125,1007.2,100
2025-07-16 13:00:00,25.3,95,0.0,5.2,174,1008.6,99
2025-07-16 14:00:00,25.2,96,0.0,6.0,171,1009.0,100
2025-07-16 15:00:00,25.1,96,0.0,5.9,194,1009.2,92
2025-07-16 16:00:00,25.0,95,0.0,6.0,213,1009.5,100
2025-07-16 17:00:00,24.9,95,0.0,4.1,195,1009.2,100
2025-07-16 18:00:00,24.9,95,0.0,6.2,206,1008.7,100
2025-07-16 19:00:00,24.8,96,0.0,4.4,215,1008.2,81
2025-07-16 20:00:00,24.7,96,0.0,4.4,243,1008.2,100
2025-07-16 21:00:00,24.6,97,0.0,1.8,180,1008.4,100
2025-07-16 22:00:00,24.6,97,0.0,3.4,180,1008.5,100
2025-07-16 23:00:00,24.6,97,0.0,6.8,235,1008.6,19
2025-07-17 00:00:00,25.8,93,0.0,4.0,288,1009.7,41
2025-07-17 01:00:00,26.7,90,0.0,7.9,269,1009.5,63
2025-07-17 02:00:00,27.6,86,0.2,6.5,242,1009.9,100
2025-07-17 03:00:00,28.1,85,0.3,6.3,239,1009.4,97
2025-07-17 04:00:00,26.2,90,6.0,10.5,254,1009.8,94
2025-07-17 05:00:00,28.2,83,0.6,5.0,215,1008.3,89
2025-07-17 06:00:00,29.2,79,0.2,14.9,227,1008.2,81
2025-07-17 07:00:00,28.6,80,3.3,12.2,216,1007.3,84
2025-07-17 08:00:00,28.6,76,0.5,14.2,231,1006.7,97
2025-07-17 09:00:00,28.3,81,0.4,12.0,229,1006.0,87
2025-07-17 10:00:00,28.6,81,0.0,9.3,242,1006.0,100
2025-07-17 11:00:00,28.0,83,0.0,6.6,223,1006.6,93
2025-07-17 12:00:00,27.1,89,0.0,4.5,223,1007.1,99
2025-07-17 13:00:00,26.4,92,0.0,4.4,189,1007.9,100
2025-07-17 14:00:00,26.6,92,0.0,6.7,211,1008.3,100
2025-07-17 15:00:00,26.3,93,0.0,7.3,216,1008.9,100
2025-07-17 16:00:00,26.1,93,0.0,7.7,234,1008.9,100
2025-07-17 17:00:00,25.9,92,0.0,8.2,251,1008.5,100
2025-07-17 18:00:00,25.7,91,0.0,8.7,264,1007.7,100
2025-07-17 19:00:00,25.3,93,0.0,7.3,279,1007.4,100
2025-07-17 20:00:00,25.1,93,0.0,6.9,265,1007.3,100
2025-07-17 21:00:00,25.0,93,0.0,5.2,270,1007.3,100
2025-07-17 22:00:00,24.8,93,0.0,4.9,262,1007.3,100
2025-07-17 23:00:00,24.8,93,0.0,6.1,267,1007.6,100
2025-07-18 00:00:00,26.0,91,0.0,5.3,288,1008.0,100
2025-07-18 01:00:00,27.4,83,0.0,6.8,267,1008.7,100
2025-07-18 02:00:00,28.5,80,0.0,9.2,253,1009.2,100
2025-07-18 03:00:00,29.6,78,0.1,10.7,256,1009.0,100
2025-07-18 04:00:00,29.7,74,0.2,12.3,267,1008.1,100
2025-07-18 05:00:00,26.4,84,8.6,13.1,238,1007.7,100
2025-07-18 06:00:00,25.8,87,7.1,6.2,201,1006.4,95
2025-07-18 07:00:00,27.4,83,0.3,11.0,247,1006.0,100
2025-07-18 08:00:00,27.4,82,0.4,7.5,237,1005.4,100
2025-07-18 09:00:00,27.8,81,0.2,8.3,254,1005.4,99
2025-07-18 10:00:00,27.6,83,0.4,12.4,268,1005.5,100
2025-07-18 11:00:00,26.4,90,0.7,6.3,285,1005.8,100
2025-07-18 12:00:00,25.7,95,0.1,4.5,331,1006.3,100
2025-07-18 13:00:00,24.8,96,0.3,2.6,348,1006.6,100
2025-07-18 14:00:00,24.9,94,0.0,3.1,329,1007.0,100
2025-07-18 15:00:00,25.1,93,0.1,0.8,27,1007.5,100
2025-07-18 16:00:00,25.0,94,0.0,0.5,135,1007.2,100
2025-07-18 17:00:00,24.9,95,0.0,1.8,169,1006.6,100
2025-07-18 18:00:00,24.9,95,0.0,4.4,199,1005.8,100
2025-07-18 19:00:00,25.0,95,0.0,6.8,217,1004.9,100
2025-07-18 20:00:00,25.2,95,0.0,7.4,229,1004.6,100
2025-07-18 21:00:00,25.1,95,0.0,5.8,240,1004.6,100
2025-07-18 22:00:00,25.1,95,0.0,8.0,242,1004.7,100
2025-07-18 23:00:00,25.0,95,0.0,10.8,237,1005.1,83
2025-07-19 00:00:00,26.2,94,0.0,8.5,246,1005.3,10
2025-07-19 01:00:00,27.8,86,0.0,14.0,247,1005.8,100
2025-07-19 02:00:00,28.4,83,0.0,11.3,243,1006.0,100
2025-07-19 03:00:00,29.5,75,0.1,15.1,242,1005.5,42
2025-07-19 04:00:00,31.0,68,0.0,16.5,250,1005.3,100
2025-07-19 05:00:00,30.7,68,1.2,18.6,257,1004.3,92
2025-07-19 06:00:00,31.6,66,3.5,17.9,251,1002.8,100
2025-07-19 07:00:00,27.6,84,4.4,10.1,268,1003.0,100
